PhraseId	SentenceId	Phrase	Sentiment	sentiment
10707	454	of Jaglom 's films	2	neutral
10708	454	Jaglom 's films	2	neutral
10709	454	Jaglom 's	2	neutral
10710	454	Jaglom	2	neutral
10711	454	, some of it is honestly affecting	3	positive
10712	454	some of it is honestly affecting	3	positive
10713	454	some of it	2	neutral
10714	454	of it	2	neutral
10715	454	is honestly affecting	4	positive
10716	454	is honestly	3	positive
10717	454	more of it seems contrived and secondhand	2	negative
10718	454	more of it	2	positive
10719	454	seems contrived and secondhand	1	negative
10720	454	contrived and secondhand	1	negative
10721	454	contrived and	2	negative
10722	454	secondhand	2	negative
10723	455	Maelstrom is a deliberately unsteady mixture of stylistic elements .	2	neutral
10724	455	Maelstrom	2	neutral
10725	455	is a deliberately unsteady mixture of stylistic elements .	2	neutral
10726	455	is a deliberately unsteady mixture of stylistic elements	3	neutral
10727	455	a deliberately unsteady mixture of stylistic elements	3	neutral
10728	455	a deliberately unsteady mixture	2	neutral
10729	455	deliberately unsteady mixture	2	neutral
10730	455	deliberately unsteady	1	neutral
10731	455	deliberately	2	neutral
10732	455	unsteady	1	neutral
10733	455	mixture	2	neutral
10734	455	of stylistic elements	2	neutral
10735	455	stylistic elements	2	neutral
10736	455	stylistic	3	neutral
10737	456	Just bring on the Battle Bots , please !	3	neutral
10738	456	bring on the Battle Bots , please !	2	neutral
10739	456	bring on the Battle Bots , please	3	neutral
10740	456	bring on the Battle Bots ,	2	neutral
10741	456	bring on the Battle Bots	2	neutral
10742	456	bring	3	neutral
10743	456	on the Battle Bots	2	neutral
10744	456	the Battle Bots	3	neutral
10745	456	Battle Bots	2	neutral
10746	456	Bots	2	neutral
10747	457	Sweet Home Alabama is n't going to win any Academy Awards , but this date-night diversion will definitely win some hearts .	3	positive
10748	457	Sweet Home Alabama is n't going to win any Academy Awards , but this date-night diversion will definitely win some hearts	3	positive
10749	457	Sweet Home Alabama is n't going to win any Academy Awards , but	3	positive
10750	457	Sweet Home Alabama is n't going to win any Academy Awards ,	2	positive
10751	457	Sweet Home Alabama is n't going to win any Academy Awards	1	positive
10752	457	Sweet Home Alabama	2	positive
10753	457	Home Alabama	4	neutral
10754	457	Alabama	2	neutral
10755	457	is n't going to win any Academy Awards	2	positive
10756	457	going to win any Academy Awards	2	positive
10757	457	to win any Academy Awards	3	positive
10758	457	win any Academy Awards	3	positive
10759	457	win	3	positive
10760	457	any Academy Awards	2	neutral
10761	457	Academy Awards	2	neutral
10762	457	Academy	2	neutral
10763	457	this date-night diversion will definitely win some hearts	4	positive
10764	457	this date-night diversion	1	neutral
10765	457	date-night diversion	3	neutral
10766	457	date-night	2	neutral
10767	457	will definitely win some hearts	3	positive
10768	457	will definitely	2	neutral
10769	457	definitely	3	neutral
10770	457	win some hearts	2	positive
10771	457	some hearts	2	neutral
10772	457	hearts	3	neutral
10773	458	Love may have been in the air onscreen , but I certainly was n't feeling any of it .	1	positive
10774	458	Love may have been in the air onscreen , but I certainly was n't feeling any of it	1	positive
10775	458	Love may have been in the air onscreen , but	2	positive
10776	458	Love may have been in the air onscreen ,	2	positive
10777	458	Love may have been in the air onscreen	2	positive
10778	458	may have been in the air onscreen	2	neutral
10779	458	have been in the air onscreen	2	neutral
10780	458	been in the air onscreen	2	neutral
10781	458	in the air onscreen	2	neutral
10782	458	the air onscreen	2	neutral
10783	458	air onscreen	2	neutral
10784	458	air	2	neutral
10785	458	onscreen	2	neutral
10786	458	I certainly was n't feeling any of it	1	positive
10787	458	certainly was n't feeling any of it	1	positive
10788	458	was n't feeling any of it	1	neutral
10789	458	was n't	2	neutral
10790	458	feeling any of it	2	neutral
10791	458	any of it	2	neutral
10792	459	Too long , and larded with exposition , this somber cop drama ultimately feels as flat as the scruffy sands of its titular community .	1	positive
10793	459	Too long , and larded with exposition	1	negative
10794	459	Too long	2	negative
10795	459	, and larded with exposition	1	neutral
10796	459	larded with exposition	1	neutral
10797	459	larded	1	neutral
10798	459	with exposition	2	neutral
10799	459	exposition	2	neutral
10800	459	, this somber cop drama ultimately feels as flat as the scruffy sands of its titular community .	1	positive
10801	459	this somber cop drama ultimately feels as flat as the scruffy sands of its titular community .	2	positive
10802	459	this somber cop drama	2	neutral
10803	459	somber cop drama	2	neutral
10804	459	somber	2	neutral
10805	459	cop drama	2	neutral
10806	459	cop	2	neutral
10807	459	ultimately feels as flat as the scruffy sands of its titular community .	1	positive
10808	459	feels as flat as the scruffy sands of its titular community .	1	positive
10809	459	feels as flat as the scruffy sands of its titular community	1	positive
10810	459	as flat as the scruffy sands of its titular community	2	positive
10811	459	flat as the scruffy sands of its titular community	0	positive
10812	459	as the scruffy sands of its titular community	1	positive
10813	459	the scruffy sands of its titular community	1	positive
10814	459	the scruffy sands	2	neutral
10815	459	scruffy sands	2	neutral
10816	459	sands	2	neutral
10817	459	of its titular community	2	positive
10818	459	its titular community	2	positive
10819	459	titular community	2	positive
10820	459	titular	3	positive
10821	459	community	2	neutral
10822	460	The young stars are too cute ; the story and ensuing complications are too manipulative ; the message is too blatant ; the resolutions are too convenient .	1	positive
10823	460	The young stars are too cute ; the story and ensuing complications are too manipulative ; the message is too blatant ; the resolutions are too convenient	0	positive
10824	460	The young stars are too cute ; the story and ensuing complications are too manipulative ; the message is too blatant ;	1	positive
10825	460	The young stars are too cute ; the story and ensuing complications are too manipulative ; the message is too blatant	1	positive
10826	460	The young stars are too cute ; the story and ensuing complications are too manipulative ;	1	positive
10827	460	The young stars are too cute ; the story and ensuing complications are too manipulative	1	positive
10828	460	The young stars are too cute ;	3	positive
10829	460	The young stars are too cute	2	positive
10830	460	The young stars	2	positive
10831	460	young stars	2	positive
10832	460	are too cute	3	positive
10833	460	too cute	2	positive
10834	460	cute	3	positive
10835	460	the story and ensuing complications are too manipulative	1	neutral
10836	460	the story and ensuing complications	2	neutral
10837	460	the story and	2	neutral
10838	460	ensuing complications	2	neutral
10839	460	ensuing	2	neutral
10840	460	are too manipulative	2	neutral
10841	460	too manipulative	1	neutral
10842	460	the message is too blatant	1	negative
10843	460	the message	2	neutral
10844	460	is too blatant	1	negative
10845	460	too blatant	1	negative
10846	460	blatant	2	negative
10847	460	the resolutions are too convenient	2	neutral
10848	460	the resolutions	1	neutral
10849	460	resolutions	2	neutral
10850	460	are too convenient	2	neutral
10851	460	too convenient	1	neutral
10852	460	convenient	3	neutral
10853	461	In some ways , Lagaan is quintessential Bollywood .	2	neutral
10854	461	In some ways	2	neutral
10855	461	some ways	2	neutral
10856	461	, Lagaan is quintessential Bollywood .	2	neutral
10857	461	Lagaan is quintessential Bollywood .	3	neutral
10858	461	Lagaan	3	neutral
10859	461	is quintessential Bollywood .	3	neutral
10860	461	is quintessential Bollywood	3	neutral
10861	461	quintessential Bollywood	3	neutral
10862	461	quintessential	2	neutral
10863	461	Bollywood	2	neutral
10864	462	A characteristically engorged and sloppy coming-of-age movie .	1	negative
10865	462	A characteristically engorged and sloppy coming-of-age movie	2	negative
10866	462	A characteristically engorged and sloppy	1	negative
10867	462	characteristically engorged and sloppy	0	negative
10868	462	characteristically engorged and	1	neutral
10869	462	characteristically engorged	3	neutral
10870	462	characteristically	2	neutral
10871	462	engorged	2	neutral
10872	463	A wry , affectionate delight .	4	neutral
10873	463	A wry , affectionate delight	3	neutral
10874	463	A wry ,	2	neutral
10875	463	A wry	2	neutral
10876	463	wry	2	neutral
10877	463	affectionate delight	3	neutral
10878	463	affectionate	2	neutral
10879	463	delight	4	neutral
10880	464	Credit director Ramsay for taking the sometimes improbable story and making it feel realistic .	3	positive
10881	464	Credit director Ramsay for taking the sometimes improbable story and making it	3	neutral
10882	464	Credit director Ramsay	3	neutral
10883	464	director Ramsay	2	neutral
10884	464	Ramsay	2	neutral
10885	464	for taking the sometimes improbable story and making it	3	neutral
10886	464	taking the sometimes improbable story and making it	2	neutral
10887	464	taking the sometimes improbable story and	2	neutral
10888	464	taking the sometimes improbable story	2	neutral
10889	464	the sometimes improbable story	2	neutral
10890	464	sometimes improbable story	1	neutral
10891	464	sometimes improbable	1	neutral
10892	464	improbable	1	neutral
10893	464	making it	2	neutral
10894	464	feel realistic .	3	positive
10895	464	feel realistic	3	positive
10896	465	The auteur 's ear for the way fears and slights are telegraphed in the most blithe exchanges gives the film its lingering tug .	3	positive
10897	465	The auteur 's ear for the way fears and slights	3	neutral
10898	465	The auteur 's ear	2	neutral
10899	465	ear	2	neutral
10900	465	for the way fears and slights	2	neutral
10901	465	the way fears and slights	2	neutral
10902	465	way fears and slights	1	neutral
10903	465	fears and slights	2	neutral
10904	465	slights	2	neutral
10905	465	are telegraphed in the most blithe exchanges gives the film its lingering tug .	1	positive
10906	465	are telegraphed in the most blithe exchanges gives the film its lingering tug	3	positive
10907	465	telegraphed in the most blithe exchanges gives the film its lingering tug	1	positive
10908	465	telegraphed	2	neutral
10909	465	in the most blithe exchanges gives the film its lingering tug	3	positive
10910	465	the most blithe exchanges gives the film its lingering tug	3	positive
10911	465	the most blithe exchanges	2	positive
10912	465	most blithe exchanges	2	positive
10913	465	blithe exchanges	3	neutral
10914	465	blithe	2	neutral
10915	465	exchanges	2	neutral
10916	465	gives the film its lingering tug	3	neutral
10917	465	gives the film	2	neutral
10918	465	its lingering tug	2	neutral
10919	465	lingering tug	2	neutral
10920	465	lingering	2	neutral
10921	465	tug	2	neutral
10922	466	Gets better after Foster leaves that little room .	3	positive
10923	466	better after Foster leaves that little room .	2	positive
10924	466	better after Foster leaves that little room	2	positive
10925	466	better after Foster	3	positive
10926	466	after Foster	2	neutral
10927	466	Foster	2	neutral
10928	466	leaves that little room	2	negative
10929	466	leaves	2	neutral
10930	466	that little room	2	negative
10931	466	little room	1	negative
10932	467	Despite its lavish formalism and intellectual austerity , the film manages to keep you at the edge of your seat with its shape-shifting perils , political intrigue and brushes with calamity .	3	positive
10933	467	Despite its lavish formalism and intellectual austerity	2	positive
10934	467	its lavish formalism and intellectual austerity	3	positive
10935	467	its lavish formalism and	2	neutral
10936	467	its lavish formalism	3	neutral
10937	467	lavish formalism	3	neutral
10938	467	lavish	3	neutral
10939	467	formalism	2	neutral
10940	467	intellectual austerity	2	positive
